tweet_id,content,sentiment,Detected Emotion
1960866929,I SO should've gone right now!!! *wish I could alter time!!  *,sadness,worry
1694492699,Lil cuz coming round today she 5  aww  haha,happiness,happiness
1961083346,@freecitysoul my film didn't come out  the camera was broken. lamesauce.,sadness,worry
1752870026,happy mum's day! i kinduhh have a major crush on alex johnson from the cab,love,neutral
1965849841,hoping that one day i will be able to go on dates with my 26 year old boyfriend without his parents...,love,worry
1964598229,im so not feelinq this huqe ass pimple smack in the middle of my doom. it aint riqht man,hate,worry
1957295973,aww my poor tank friend.    his guild is fucking him over after promising him main OT. he barely even gets to go now.  ;_;,sadness,worry
1751069034,@LovelyLu I don't watch - just wish - TV's been off for months- I love it  Guess I won't win though LOL,worry,worry
1965304627,HOMEWORK  BORRIING,neutral,neutral
1962484883,I wish the sun would shine. but it won't,sadness,neutral
1965474788,@neon_lights aw what's wrong?,worry,worry
1962852479,The morning forcast on the radio was partly to mostly cloudy -yay vog-  stay inside and have a HAPPY FRIDAY,relief,neutral
1966037035,moved the first load of stuff into @cjloe's garage for storage.. now for round two..   me and guys move into our new place on Monday!,relief,neutral
1751395214,"@cestcassie Aw, that song makes me think of girl scouts.",happiness,happiness
1752020205,"@lightthematch mmm thanks, if u get too stoned and eat it thats cool",neutral,neutral
1695028571,Hey everybody!  hah this day is cool! just got back from walk with the dog... @klaudialorincz OMGosh! Send me the link again please!,happiness,neutral
1752193655,@jtimberlake Lovin' your performance on snl tonight... so damn funny!!!,love,worry
1966127857,"@medic60 all work, no play.",neutral,sadness
1753788614,It's Mother's Day! Went out to lunch to celebrate and then went shopping for a gift for my mom,love,happiness
1964372398,@Mileycyrus I can't Vote 4 u a the MTV movie awards. There is no vote button. Is it cause i live in sweden? I wanna vote 4 u 2  u rock xo,enthusiasm,neutral
1957366702,Good night twitter friends - I'm nodding off at the 'puter,empty,neutral
1752672476,@leightonmarissa the new song with cobra starship is amazing!!,surprise,happiness
1965934294,Just got out of work,relief,neutral
1753839269,"Yay, a live demo of Rhodes. Loving this more and more  #euruko",happiness,love
1751954148,"greek season two, i love this show.",love,love
1753313541,Be beautiful        http://www.theskinsociety.com,neutral,love
1753052257,@prateek_agwl Talking to whom? This 'Shah Rukh Khan' is an imposter here... LOL! BTW thanx for the follow...,fun,neutral
1752918498,@elf_princess69 hehehe! Barry Killer! U need a pic,sadness,neutral
1694791351,"@mcarvin I don't feel too bad, but not sure to what I should attribute that. Could be cold &amp; flu meds; nap; alcohol; or getting better...",worry,worry
1751715054,Rox was funn . Amii and Bailey are here,neutral,neutral
1966033673,My saying now  http://bctiny.com/po4me,worry,worry
1694034112,@DJMel oh I don't love it. Just noting that remix kids seem to,surprise,love
1694328025,Love johnny deep looks in public enemies (L) I'll catch this film when show in HK,surprise,love
1960599136,off to work! missing out on all the sunshine!,worry,worry
1960127657,doesnt want to go to work,worry,neutral
1962136906,missed my friggin hair appt!!!,sadness,sadness
1693958295,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man!  i will have good dreams tonight! XOXO,love,happiness
1957429077,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor,neutral,worry
1966191260,"@rdougan I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!",sadness,worry
1965421116,@NB82 aww sorry ot hear that  least its work though!,worry,worry
1753468825,making a Life w/o Bounds! T-Shirt for Second life,love,worry
1964768556,Waiting in line to get gas..94 degrees today,neutral,neutral
1957729727,"@Rilgon ahh seen a few of those drop, but I just tossed them thinking it was a once only turn in",surprise,worry
1962455477,"@MissCritta I know, but considering I've bought a lot of new yarn recently, I think it's necessary this time.",neutral,neutral
1694091879,I am following Mya,neutral,worry
1751716999,@SecretVampire:  nice to see you on twitter!,happiness,happiness
1963107671,OMG - the M&amp;Ms in my pantry are calling my name. I've been ignoring them all day. It is driving me completely insane. Too many calories,surprise,worry
1695618642,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.,happiness,neutral
1960872623,starting to pack stuff up,neutral,neutral
1752321771,"Will be going to Indiana Baptist Sunday, Pray for summer missionaries...",happiness,worry
1753903156,Happy Mother's Day! It will be a good day,love,happiness
1753029316,@eboni_ife not to forget cinnamon!,neutral,worry
1753135296,is at denny's right now with the group. prom was fun,worry,happiness
1753729365,"Just taking my dad in law for a Sunday stroll down Old Leigh  a beautiful morning, say Hi to Morris LOL  http://twitpic.com/4wt8k",happiness,neutral
1957332231,"my head is killing me, i keep sneezing, and i think my boyfriend fell asleep. greaaat",sadness,worry
1695110396,alhamdulilah. i got accepted into nafa,happiness,worry
1751610624,@tommyreyes OHHH my bad! yes him  heh heh,fun,neutral
1753216957,just came bak from dancing with my NEEWWWW cd  haha im dancing again,worry,happiness
1694184202,@lu_lu Just one part of a very odd trip. You travel for 3 months you see some weirdness. Loved Perth though,worry,neutral
1966211024,chris cornell is going pop?!  i prefer the old chris cornell.,worry,neutral
1966065168,"Writers:&quot;They just make me wonder,why are you foisting all the little pipe dreams stories in your head onto other people?&quot; I like writing",happiness,neutral
1957693897,fuck elora danan are breaking up  too and im missing their last nsw show too  def need to hit up melbs !! someone come with ?,sadness,worry
1965685765,Craziier are off of msn!,neutral,worry
1753349164,morning!  well excited dancing down the park todayyy! should be good!  wooo c'mon venue!  xx,fun,happiness
1694569144,iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens,neutral,worry
1966083856,@maniactive I'm thinking the &quot;Chevrolet Doom&quot; would be fitting for GM,neutral,worry
1964651636,@frankietee 4th... Please not! Maybe she'll get 3 attempts and win tomorrow!!,relief,worry
1957616935,"Don't have time to chat (sorry girls  Miss y'all!), but we have a new lawnmower... yeah, that was today's highlight. Tomorrow is...",sadness,neutral
1966060078,is nervous about getting a house out in town,worry,worry
1965481413,Headache is coming on,worry,worry
1962320333,ah remember the days when you'd sleep in until noon? well guess who did that today? god i feel like a loser,sadness,worry
1960620259,@LauRenxExCarter @PoloBandit he didn't come to school 2day,neutral,sadness
1964247469,Traffic is horrific on 695..I jus wanna gt my dog,worry,worry
1694144374,"@1mgoldstars morning  about to tackle armhole prob - may have a solution not involving tape, will update you!",worry,worry
1966121947,@RVDS dammit i wanted to ask you about someone who i might be shooting but cant remember her name now,sadness,worry
1962999092,The most painful sound in the world to me is the crying of someone I love. What's worse is I can't even hold them and say I'm sorry,sadness,worry
1962900521,@HH4764 ...and there I miss you.,love,sadness
1963410427,I've been to Best Buy &amp; Target and still no Electrik Red album! I'm loosing hope..they've never even heard of the girls,surprise,neutral
1753381793,Going to Leeds,neutral,sadness
1695442667,Goodnight all,worry,happiness
1962295051,http://survivingtheworld.net/Lesson5.html &lt;&lt; I chose the wrong career,neutral,sadness
1957487022,"going to work, it's 3:30am",neutral,worry
1752750031,@dreamer0407 ohh and Coffee Break is my fave too! they rock!! LOL,surprise,happiness
1694835507,school then game oh joy  totally not lookin forward to this day,worry,love
1694666183,@Lindseyyx3 I think the x3 is confusing ;-) can't believe that many peeps will know that it should be a heart,worry,worry
1960457865,@GothLitChic It's too nice to be inside,happiness,neutral
1958052100,@TaylaMe3 id poke u...on face book but u dont have 1  lol,love,worry
1751751055,"Grilled chicken, broccolli, and water.  Yummy and healthy. Well until I put butter on my veggies but whatever",happiness,neutral
1695693256,at work. these five year olds are gonna keep me young.,neutral,neutral
1963644710,Officially drugged up and taking a nap. Allergies ain't no joke. Never had them this bad since two days ago.,relief,worry
1965255528,"@jdrydenUK Yeah, It's not available on Public market yet. but will be soon. looking forward. I'm sunburnt  arms are itching. boo hoo!!!!!!",sadness,worry
1957482979,has had AWFUL hiccups today and now can't fall asleep because of them,sadness,worry
1694878847,"7846 - almost catching @comedyqueen up, so gonna kick her ass, and woop i will b joing the 10k mile high club soon",hate,neutral
1694274236,Well... I hate to leave.... but I must sleep! G'night y'all and hope to chat later!  Enjoy my li'l night owls!,worry,love
1694707589,Had interesting WKND. Sleeping Saturday &amp; Productive Sunday!!,neutral,neutral
1752589958,Cathylo-fran! I'm glad i can vent out to you about this. Thanks for being here for me bestfriend,love,neutral
1966110261,I get an instant sad face when I see a little kid lose their balloon,sadness,worry
1753331445,@igobypambeasley glad you could make it,worry,neutral
1751886662,"no @AlexisMarie23, I can't make it to the tour. I'm from Philippines",worry,worry
1695109716,@YESandME Mornin' birdie!  Have a fun-filled day sweets.,worry,love
1960468830,@jackiejewel ohh yeahh with the showcase he said his artist will be outta town  so keep me posted as to the next one,relief,happiness
1961501921,@lettucegirl I love to! But I'm only available from 5pm.  and where dear? Would love to help @maecy convert her vids.ï¿½,neutral,love
1960305400,I have a headache. And I have nobody to keep me company.   _wants.to.be.a.kidd.again&lt;3,sadness,worry
1751464697,@mommyof3_angels Self-confidence is the first requisite to great undertakings-seems like u r on right track-keep reminding me to follow u,neutral,neutral
1695475920,@clemchaz Thank you so much!  Have a fantastic day!,fun,happiness
1963571717,Ummm. My kid just said &quot;fucker&quot; .. Like minutes before his gparents are due to show. Everyone knows it's his mom with the potty mouth,worry,worry
1964739225,Heading home in the rain  no pool today...guess I will hit the treadmill instead.,worry,neutral
1694181452,got the twilight board game today  good old ebay..,empty,neutral
1964866849,@LoriBartolozzi Thanks...I really do appreciate that. I know it will be the hardest thing I have ever done,love,worry
1965936234,Sitting and waiting and hoping this lady would hurry the hell up... I hate moving... It super sucks...,worry,worry
1751955433,OMG... Folding my laundry and matched ALL socks to its perfect pair!  Good laundry folding day it is,happiness,neutral
1961176839,@EllaPaigeBabe nothing really. sooo bored  xx,neutral,sadness
1966157757,@alilje why do you say that i'm a dick? i find that hurtful!,worry,worry
1694626038,#musicmonday Epic song. (Y)  ? &quot;Lights and Sounds&quot; by Yellowcard ~ http://tinyurl.com/db7ppm,love,happiness
1964863544,"@MirSa89 I just about clear my whole office and no sign of it  next place is truck, I have yet to fully clean under back seat lol!",neutral,worry
1961761201,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....damn im confused,love,love
