tweet_id,sentiment,content,Detected Emotion
1751468183,neutral,"@MedBotJinx #TFARP *takes a moment to translate, then nods* You're quite welcome.  Also, dear, it's probably best if you stay here again-",no emotion detected
1751503116,neutral,thanks !!my real name is nadia,no emotion detected
1751536720,neutral,@mcraddictal,no emotion detected
1751539564,empty,@MarissaAshley you are very welcome,no emotion detected
1751573613,neutral,@MSMyPhone I need a code,no emotion detected
1751574391,neutral,"@DucCat900 pic, please.",no emotion detected
1751574905,surprise,@AmbDuckett should be me,no emotion detected
1751679185,neutral,"@kenazuma actually I meant motorbike. Not much touring, but I commute when possible -- about 90 min. roundtrip so it's kinda like touring",no emotion detected
1751713392,happiness,@LiveCrunch haha  Thanks!,no emotion detected
1751713472,happiness,@charmainelhs then you must insist you write essays the twitter way - no more than 140 characters,no emotion detected
1751713595,enthusiasm,on the north im BOOMIN!!!.. lol.. fucc the club dog i rather count a million buccz!!!..  ..THEY CALL ME STARBUCCZ BITCH!!!..,no emotion detected
1751714498,neutral,@LiLViciousSODMG Yessir,no emotion detected
1751750870,happiness,Its 11:11  make a wish,no emotion detected
1751751751,neutral,@chupachupgirl Thanks.,no emotion detected
1751784572,surprise,So theres this boy. Hes so cute. Hes got a six pack.  yum it was fun touchin it.,no emotion detected
1751784573,happiness,Smoking Maryjane is my favorite thing to do  speaking of ima name my daughter Maryjane Lakoda. Lakoda is mrijuana is latin&lt;3,no emotion detected
1751785484,worry,@BPDINOKC Thanks!,no emotion detected
1751786224,neutral,@larrioux Aha the mom super power - guilt,no emotion detected
1751818788,neutral,@PerezHilton if u want i can send you the naughty snaps taken during teh same shoot,no emotion detected
1751819987,happiness,@justinphillip. Awesome!  what kind?,no emotion detected
1751821018,neutral,@Aniluck,no emotion detected
1751851665,neutral,@louistm thanks to follow,no emotion detected
1751852823,neutral,frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day #frenchieb-day,no emotion detected
1751853723,worry,Just got in a fight and kicked out of the bar. At least I knocked him out. Have a fat lip though.  Pulled another number,no emotion detected
1751854432,fun,@Sarahbear9789 Haha thanks.,no emotion detected
1751885146,happiness,please check out www.mysweetebony.com and lmk what you think  ... my first paysite ... post up your site too!,no emotion detected
1751886733,relief,@DC_VulcanRaven thanks again,no emotion detected
1751919043,neutral,@devbanana nice! no idea about C++. try IBM's TTS works great IMO.,no emotion detected
1751955416,neutral,@mrskutcher yes he is hot. you all make the perfect pair. very sexy and stylish. Have a wonderful mothers day,no emotion detected
1751986435,surprise,"@MarijuanaDeals I have the best bestfriend in the whole world .. My Mother's Day present = ambien, klonopin and a quarter! woohoo!  smh...",no emotion detected
1751988258,sadness,@pageoneresults more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.,no emotion detected
1751988262,neutral,"@darrala sorry again, I don't have a twitter ap on my phone, so I only text to it, I can only reply on the internet for now.",no emotion detected
1751988431,neutral,@homeworld http://is.gd/yiOj,no emotion detected
1751988883,sadness,@kimgoss i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby,no emotion detected
1752018053,happiness,@jerwjr Thank you!  I'm working on @ddlovato's,no emotion detected
1752018602,happiness,"Ha, sure  hey, text me normal. 512 718 4879",no emotion detected
1752022045,love,@MzDeDaze you're welcome,no emotion detected
1752051764,worry,@stefangilbert thank you,no emotion detected
1752054962,neutral,orbits-gravity-moon-space exploration-galaxy-exoplanets-universe-life beyond earth-idea of Gods-religions-philosophy-morality,no emotion detected
1752086793,happiness,@dzaniff I was searching for interesting people on twitter then i found yours and the link of your blog was posted on your profile.,no emotion detected
1752087914,relief,@nmogha9 Thank you so much,no emotion detected
1752088802,neutral,@mrskutcher How do you include an uploaded photo with your tweet??  I'm new...thanks,no emotion detected
1752089942,happiness,@Jgurl804 thanks!!!,no emotion detected
1752123429,love,@myxletter good luck tomorrow,no emotion detected
1752124230,worry,http://bit.ly/T17fl  mary ann &amp; frances are gunna kill me,no emotion detected
1752124822,love,@NasKarGirl Thank you,no emotion detected
1752125141,happiness,@sharonhayes #twappy http://bit.ly/D9qVk,no emotion detected
1752125628,neutral,@Sapient OK. good to know.,no emotion detected
1752157644,neutral,@qclindalou Go log in to your myspace page.,no emotion detected
1752160370,happiness,"@Mj69Catz thanks  let me know which print from my gallery you would like, and we can work the details out",no emotion detected
1752160555,happiness,"Goodnight  PS- thanks for jailbreaking my iPod, stacie &lt;3",no emotion detected
1752191546,enthusiasm,gahh. my freaking lip ring is going to be the death of me. it never cooraperates with me. and im over it now jack haha;,no emotion detected
1752192622,neutral,@CandyCotonCrush,no emotion detected
1752192682,fun,@Chocolatito ahhh!! haha ... thanks for clarifying,no emotion detected
1752193650,neutral,@Flutechick728,no emotion detected
1752194457,happiness,Thanks Synn!,no emotion detected
1752224886,love,@Veronicahun i will do that..,no emotion detected
1752226449,surprise,@mahhsaayyy imagine i would say&quot;bitch!&quot; lol if i were ma d! haha but im not cuz ur cool,no emotion detected
1752227553,boredom,Listening to maylene and wondering why cant I pull off as many cool southern metal licks as them,no emotion detected
1752227647,happiness,craving a king sized snickers,no emotion detected
1752257876,neutral,"@Alonis lol &quot;guys in their wet suits&quot;, I should go to the beach and view girls in wet suits",no emotion detected
1752258476,love,@Lethaldread Awww my lovies! Yes I love it all.  And I'm totally finishing my buffalo sammich after a few hits off the new bongie. &lt;3,no emotion detected
1752286793,neutral,yard house too packed. Three people deep at bar.... went to pf changs....got right in,no emotion detected
1752287434,happiness,"@kellykleinwi okay, thanks!",no emotion detected
1752288086,happiness,@bunnyrenee thank you,no emotion detected
1752289657,neutral,@tldavidson thanks,no emotion detected
1752290581,love,@SherriEShepherd   you deserve so much better... hang in there good things come to those who wait!,no emotion detected
1752321191,neutral,@Bluewolf2072 thanks,no emotion detected
1752351384,love,@Quizman15 thanks joeman!,no emotion detected
1752351830,neutral,@TravisGarland make sure you call yur mother &amp; tell her how much you love her. Tell her I love her for bringin you into the world.,no emotion detected
1752352943,surprise,"@taytaystar when you come to me for plastic surgery, I hope you don't get in a car accident 6 days later",no emotion detected
1752353702,neutral,http://twitpic.com/4wgp2 - Bambi will eat you,no emotion detected
1752353956,worry,@JayLink_ I'll be glad to help in any way I can,no emotion detected
1752383332,neutral,Heart To Heart Mom To Mom Open Talk Mom  http://bit.ly/kn3Mp,no emotion detected
1752384224,neutral,round 2,no emotion detected
1752413202,neutral,@johncmayer any gear you don't use anymore and want to throw away?,no emotion detected
1752413217,sadness,@agentwill I didn't want to tell you but I think it's your body odour,no emotion detected
1752413905,happiness,"@beccamorte Oooh, neat!  Yes, SF has such good food.  Again, so jealous of all you SF people.",no emotion detected
1752414768,sadness,@Syreeta306 girl u sit ya double decker neck ass DOWN and talk about ppl who are on ur LEVEL and not above,no emotion detected
1752415764,neutral,@LaDyBuG21 Thanks,no emotion detected
1752443069,neutral,Thank you,no emotion detected
1752443578,love,@EMarketingGuru Thanks. Appreciate it.,no emotion detected
1752445021,love,yess! talking 2 a hott guy!  happy ass fuk!,no emotion detected
1752445403,hate,@whit3boy nah will didn't tell diego so we at some donminican spot getting fucked up,no emotion detected
1752445668,neutral,@thatjaymie I did,no emotion detected
1752473285,worry,@Nololos yeah  just told Stanley its the only time I want to slap girls icky bitches encoraging bad behavior,no emotion detected
1752473452,worry,@jphauk huh what the fuck? Smelly? Noooo. I love alex Vixon,no emotion detected
1752473562,relief,@Boomstone Thanks and Cheers back at you.,no emotion detected
1752473927,love,@dollg1974 thank you!,no emotion detected
1752474019,fun,"@bellesouth Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email",no emotion detected
1752475543,fun,&quot;I want you in my mouth and my butthole b!tch&quot; mm jeffree rawks,no emotion detected
1752476869,neutral,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508,no emotion detected
1752504731,neutral,@mellonikan thank you,no emotion detected
1752505221,neutral,Got a sunburn from Coney Island bike ride,no emotion detected
1752505722,worry,My dad's drunk off his ass. Today was successful.,no emotion detected
1752532631,happiness,@meesabythewater thank you so much,no emotion detected
1752533086,worry,im gettin off nd watch a movie nd have a couple of drinks nd shots   ill try 2 get get back on if i can,no emotion detected
1752591645,empty,wants to increased my karma ~  http://plurk.com/p/suiva,no emotion detected
1752593042,neutral,@JonathanRKnight Thanks,no emotion detected
1752617040,happiness,@ishaka Thanks,no emotion detected
1752617752,worry,niggas got they eyes on me and i aint talkin bout da BM when i say i got 745 on me,no emotion detected
1752618521,worry,@DrMeredithGrey i think she'll pull through.,no emotion detected
1752618670,worry,@TinainMelbourne Will do,no emotion detected
1752619250,happiness,@duherica Thanks!,no emotion detected
1752619355,worry,"@niw Thought you should mention that you don't need to enable Growl in Tweetie to make your plugin work, and to avoid duped notifications",no emotion detected
1752620194,sadness,@hollywoodtv just a question.. are you guys liek famous or anything ? haha and MILEY FOLLOWED YOU LUCKKYY ! im so jealous,no emotion detected
1752643696,relief,Aim:iloveshawniedur,no emotion detected
1752645399,hate,Sam can go shoot her self.,no emotion detected
1752645623,love,@cubandoll you're welcome,no emotion detected
1752647137,neutral,@ousooner44 &quot;They&quot; being the husband or the girl?,no emotion detected
1752671512,sadness,My legs are so fucking sore. And my feet hurt to walk. Whataday,no emotion detected
1752675085,neutral,with @k0nartistt,no emotion detected
1752675125,neutral,@nemke  #stackeoverflow  http://bit.ly/13Nfk1,no emotion detected
1752675156,neutral,you've got to read it downwards for it to make sense.,no emotion detected
1752697743,enthusiasm,@amcknight30 thanks for following,no emotion detected
1752697857,fun,@Dropsofreign make a prank call for me,no emotion detected
1752697919,empty,@iamjonathancook,no emotion detected
1752699488,neutral,@auroraawakes That means you need to start.,no emotion detected
1752700779,neutral,@Mandixy ahaha thats okay and thanks,no emotion detected
1752723035,happiness,@3Magpies Thanks! and to you as well!,no emotion detected
1752723272,surprise,"Wow, my phone was blowing up with tweets all day. Now that I'm home, it's a ghost town! Guess I'll do some chores in my apt. &amp; go to bed.",no emotion detected
1752723813,relief,@icammodel thank you,no emotion detected
1752723843,neutral,@shaevvv,no emotion detected
1752726295,neutral,@laurentiaa then ill post it,no emotion detected
1752747191,neutral,jason! bend over so i can hit it from the back,no emotion detected
1752796171,empty,@gk2007 Yu th? trang nï¿½y xem  http://bit.ly/kMxHk (recommended by ),no emotion detected
1752799033,fun,"george lopez, bed, mommys day tomorrow ;)  i wish house was on Hugh Laurie, is sexay. sometimes i like way older guys.",no emotion detected
1752799190,neutral,"@laerwen I'll try that, thanks",no emotion detected
1752823647,neutral,@zanelle your welcome,no emotion detected
1752846842,neutral,11:11 I made a wish,no emotion detected
1752847740,empty,Watching jackass the movie  http://twitpic.com/4wlgi,no emotion detected
1752848575,neutral,Borat was so less gay  http://bit.ly/iZkab,no emotion detected
1752870704,worry,"@lynne08 okie,thanks ill check it out",no emotion detected
1752895170,relief,back home in palmdale. in bed with my mommy,no emotion detected
1752918296,relief,@bicegirl555 thanks!!,no emotion detected
1752918795,surprise,@bradiewebbstack hahaha my uncle does that coz my aunty is a whore who left her kids,no emotion detected
1752919433,love,happy mamas day to all the baby mamas... and the baby mamas mamas,no emotion detected
1752920087,neutral,@myprivatekeri  Thank you,no emotion detected
1752920165,empty,Please Review Sunehre Ad Placement  http://tinyurl.com/oow6mk,no emotion detected
1752920293,fun,@ThriftyMamaB for lack of having to go do my own hunt (lol) can you refresh my memory on which one is clue #2?,no emotion detected
1752963192,happiness,just had an orgasmic sandwich,no emotion detected
1752963201,love,"@Makaio8688 Will you uh, marry me?  haha just kidding. Kind of. You're hot though. Just so you know.",no emotion detected
1752963801,surprise,touchin the starss,no emotion detected
1752963919,neutral,@mrBallistic Right. But Iï¿½m a stickler for correct DPI export and color value  Iï¿½m going to dig in and find out if this is possible,no emotion detected
1752964199,relief,@Suzyqbee10 thank you very much!!!,no emotion detected
1752965304,happiness,Show gratitude when someone does something nice for you... A small &quot;Thanks&quot; goes a long way  ~ @Mike_Wesely   #twitip,no emotion detected
1752984457,neutral,@ztnewetnorb then i kill Bradies gf and have Bradie,no emotion detected
1752987171,neutral,@bbheaven,no emotion detected
1753007267,surprise,@FinIsKing thanx 4 thee follow,no emotion detected
1753007606,neutral,@NotetoShells yes it does,no emotion detected
1753008732,happiness,@jaimedr Thanks for the recommendation,no emotion detected
1753008958,love,feelin nice after this bottle of bacardi,no emotion detected
1753028776,surprise,add me up: http://profiles.friendster.com/americanidolislove  friendster.,no emotion detected
1753028982,fun,@janine_j9 Jess just posted some hawt pics on the board J ... u should check them out...,no emotion detected
1753030387,fun,"Look, everyone! I'm a bad boy! I'm ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",no emotion detected
1753030532,neutral,good afternoon.  http://plurk.com/p/suyev,no emotion detected
1753031678,relief,"@andrewkfromaz Thanks dear, I know this, but I appreciate the validation as always",no emotion detected
1753050065,neutral,@LuvinMeSomeD thanks :0 I will try,no emotion detected
1753050559,worry,"@ratherlargedog You should hate your gender less. Not all men are bad. In fact, I quite like mens.",no emotion detected
1753072357,hate,Fuckin padtron  con sheila.neil.gio.dex.wongo.poncho.bebo.ant.lulu&amp;therest of the niggasz,no emotion detected
1753073275,fun,"@David_Kaufer Well, I am crossing my fingers!  We have another year so, lots of hope in my heart! We will see! Thx! G'night!",no emotion detected
1753073642,neutral,"@stacyyuu your mom, actually",no emotion detected
1753095035,enthusiasm,@npyskater Thank you!,no emotion detected
1753097655,worry,@ MsRobynp  thank u for that,no emotion detected
1753115514,empty,@kevincriz http://twitpic.com/4wh5x - LUCKY! I'm so jealous even though I don't like her that much,no emotion detected
1753116754,sadness,"@teksone No, I'm in the US for the weekend not the UK",no emotion detected
1753117359,neutral,@LimeIce Ferns n petals (fnp.in) should help you accomplish that task,no emotion detected
1753137600,happiness,@nlouisem thanks!!,no emotion detected
1753137607,neutral,@gabemedina my problem is the other way around.  Except I have a loop hole.  Education = equivalent experience,no emotion detected
1753138011,happiness,@EmmaCL thanks,no emotion detected
1753138421,neutral,@MichelleZen you need to follow me so I could send you a direct message.,no emotion detected
1753138858,love,@waynemansfield thanks....,no emotion detected
1753155905,fun,Just got off the phone with lainey the love of my life  . . . Now im taken a crap,no emotion detected
1753156854,worry,I chopped a fringe in last night got tired of having it hang in my eyes. Made a mess,no emotion detected
1753158077,happiness,"@jen004 Nope, not &quot;done&quot; yet",no emotion detected
1753176210,neutral,"@ThePBG look, no matter the ethnicity, women are something else!  fellas, can I get an amen? *dueces*",no emotion detected
1753176291,relief,@dpfdpf probably something to do with FriendFeed,no emotion detected
1753177306,neutral,@TradingGoddess OK! Oops sorry,no emotion detected
1753178360,fun,that boy over there is something worth admiring,no emotion detected
1753217705,surprise,@megspptc Okay will work on that too but please remind me again,no emotion detected
1753218626,enthusiasm,"browsing thru adopting agencies, i'm gonna get some exotic kids",no emotion detected
1753219251,relief,@xoMusicLoverxo I'm using it in a story. I actually already wrote it but have to write the chapters before it.,no emotion detected
1753235506,neutral,"@paskalamonik If you know such agent, do let me know",no emotion detected
1753236356,neutral,@Wo0t nice suggestion  thanks,no emotion detected
1753253106,happiness,@djunity thanks!,no emotion detected
1753254334,neutral,Send me your Blog's RSS feeds I have a site that will republish and send traffic to your site...,no emotion detected
1753272574,neutral,and again http://twitpic.com/4wp8l,no emotion detected
1753274041,worry,i am a freshman in this site. how to update? help,no emotion detected
1753274705,worry,words to live by  ? http://blip.fm/~5z3ij,no emotion detected
1753275144,love,@shubhamsingal oh I am so sure they do get everything. They live their like celebrities,no emotion detected
1753292261,surprise,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,no emotion detected
1753293435,relief,@kenakasoulstar thank you.,no emotion detected
1753293703,neutral,@darealTinaT thank u,no emotion detected
1753309767,neutral,thanx @MsLaurenLondon,no emotion detected
1753310026,enthusiasm,could do with some bacon and egss. mm,no emotion detected
1753310174,love,"@PerryMarshall  I was seeing only one side of it, but it looked interesting.  And deep.",no emotion detected
1753310430,fun,"Now, lets do funkey stuff, talking with magento, through xmlrpc with codeignite and output with amf (Zend) to flash",no emotion detected
1753311852,relief,@kgopal Ah! Thank you!,no emotion detected
1753312558,love,@kman_19 aw check out what i JUST posted http://eveinbangkok.blogspot.com  i really admire your mom. she's a strong woman. god bless her,no emotion detected
1753328452,worry,oops! ignore last post  meant to be a direct message!,no emotion detected
1753328808,worry,@_ahseya_ cool i want you to take a look at this and tell me what you think,no emotion detected
1753330069,worry,"@natzini Oh no, that's so annoying! I have the same problem - 14 thighs but 10-12 hips! I hope they catch up soon",no emotion detected
1753330914,worry,@victoria1810 im so fucking proud of you,no emotion detected
1753332170,neutral,@BruNYC okay dokay... coming up,no emotion detected
1753347376,neutral,@outlawontheedge If I may suggest: http://tr.im/kXkw,no emotion detected
1753348458,neutral,@Werecat1 good to know   thanks,no emotion detected
1753367478,worry,@JustinofG4P i hope you feel better,no emotion detected
1753367492,neutral,@pinksage &quot;Thank god you didn't go gay until after you had me...&quot;,no emotion detected
1753367509,happiness,@krystynchong that's part of what I've been working on...use the AppStore on the phone  - there's a whole other piece of the puzzle,no emotion detected
1753380960,love,@itsAnnaFriel Hey Anna.I bet you look so cute when ur blushing,no emotion detected
1753382304,surprise,"@MelanieFinance thanks, I found it already",no emotion detected
1753383476,love,@meanpower si de cand ai twtad?,no emotion detected
1753384010,happiness,@lostintheforest thanks!  Remember the SAE for the we make stuff too,no emotion detected
1753384838,neutral,"@Shouq So you have to call the Customer Care .. or try to enter any wrong pw and see the result , is it &quot;invalid user name or password&quot; ?",no emotion detected
1753398558,sadness,@Curren$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!,no emotion detected
1753399305,worry,About to make shit happen  *Pu+ !+ 0n M3*,no emotion detected
1753400934,neutral,@nataschaartworx Thanks,no emotion detected
1753401579,neutral,"@curioustwibbit Makes sense, I'd totally show off a girlfriend by asking her to wear her high school prom dress",no emotion detected
1753415376,empty,@petrilude &quot;Shaking My Fucking Head&quot; or &quot;So Much Fucking Homework&quot; according to Urban dictionary,no emotion detected
1753415392,neutral,I feel I owe it to @tinaarena to listen to her new albums (everything released after 'Chains') since she was nice to me on Twitter!!,no emotion detected
1753416827,neutral,"Oh, these are all from www.overheardinlondon.co.uk The others were from the New York version.",no emotion detected
1753433120,surprise,@mwakeham oh ok cool will get back to you on that,no emotion detected
1753434732,sadness,@yiannis_k good question  could they?,no emotion detected
1753434957,neutral,@joshtastic1 thanks for trying,no emotion detected
1753453015,happiness,@chearn73 thank you  make sure u read the groups description to better understand this project,no emotion detected
1753468646,worry,@pamjob Thanks,no emotion detected
1753468651,fun,"Star Trek is awesome!! Kirk is hot, Spock is cool. It's fun, cool and sexy. Definitely worth seeing. I saw it at the Cinerama.",no emotion detected
1753468792,relief,@boelzebub automated porn-downloader would have to know which porn you like. youporn has this new recommendation feature,no emotion detected
1753469111,neutral,@mozy19  thanks!,no emotion detected
1753481786,neutral,@ExtremeAnnette ok  thank you,no emotion detected
1753481876,surprise,Join the biggest and bestest group on facebook  http://bit.ly/cDrbt,no emotion detected
1753482292,happiness,@MichelleCorydon Thanks!,no emotion detected
1753483141,happiness,@halden2714 Thank you!,no emotion detected
1753483167,enthusiasm,"got in a fist fight with a old biker guy.......and how dare you even ask, yes i kicked his ass",no emotion detected
1753485123,relief,Everything is better with a bag of weed,no emotion detected
1753500069,sadness,... sorry GPGMail,no emotion detected
1753500505,happiness,"Dear journal, i had sex with earl tonight. It was the most amazing thirty seconds of my life!",no emotion detected
1753501811,worry,@leelougheed no deal I want it as well as my netbook and iPhone please,no emotion detected
1753518337,relief,@DanWarp http://twitpic.com/4so0u - OOO i wish i was her  he's hot,no emotion detected
1753518494,surprise,@AnOldMasterJukz You're welcome,no emotion detected
1753534399,neutral,http://bit.ly/qiPUU  Jon 4 Lakers Video Blackberry,no emotion detected
1753548883,neutral,@chhophyel That's not how we share links on Twitter  Yours is http://bit.ly/QljYb and you can view your stats at http://bit.ly/info/QljYb,no emotion detected
1753549048,neutral,@mohdismail saya yg reply,no emotion detected
1753552011,enthusiasm,"@LimeIce Err, I get that  Now, with the TimThumb, what's with the url?",no emotion detected
1753552175,neutral,@Noufah make it full girl 120%,no emotion detected
1753582778,worry,Take antibacterial to school to clean your hands when you cant go the loos,no emotion detected
1753585270,neutral,@shantl Thank you!,no emotion detected
1753598709,happiness,"somebody smuggle me to sydney, i'll be your slave for eternity",no emotion detected
1753601963,happiness,@f_nadzirah thanks!,no emotion detected
1753616092,neutral,Come See Me Live On Stickam  http://www.stickam.com/valentine_rock,no emotion detected
1753617449,surprise,"@simonpeggster Hi Simon, I'm new to this too - but just thought I'd tell you Jimmy Carr has tweeted that you make the Star Trek movie.",no emotion detected
1753618192,neutral,http://bit.ly/5pBLz  for McCoy's initial rant.,no emotion detected
1753631099,neutral,@shaundiviney i already do,no emotion detected
1753631172,fun,"Justin Timberlake, How You can easily become a reiki master?  at http://tinyurl.com/reiki88",no emotion detected
1753631178,happiness,@wp101 Cheers! will do,no emotion detected
1753632191,worry,"@BrianMcnugget are you getting my messages or do you have to add me to recieve them, soz I'm new to this",no emotion detected
1753633788,empty,"@aditya Easy. Put on a mask. Hack. Even though the cameras record you, no one can do jackshit",no emotion detected
1753648500,neutral,@sid88 Also @unitechy,no emotion detected
1753650191,happiness,@SarahJacinta Thanks!,no emotion detected
1753662439,love,@mikealeonetti Thank you!,no emotion detected
1753679101,worry,@squaringkarma thanks,no emotion detected
1753679110,neutral,@kawehdashti ahh..nice idea..but I'm already done! Thank u!,no emotion detected
1753679978,happiness,@ruthieor THANKS!,no emotion detected
1753680326,love,@PerezHilton you look smashing darling  is trent reznor really getting married i just want to rip out mariqueen's fake boob's -_-,no emotion detected
1753680565,worry,@F1TailPipe_com Thanks,no emotion detected
1753681183,worry,@LLC1983 Thanks,no emotion detected
1753694151,relief,@kjarrett Thanks for tweeting a very useful set of refs - I'm in the middle of adding them to a chapter I'm editing,no emotion detected
1753694383,neutral,@Britt_Uh_Knee,no emotion detected
1753695691,hate,watching M eat a hotdog...gross.. he's so drunk and annoying.. trying really hard not to glre @ him,no emotion detected
1753712371,relief,@skdev I left that for people to complete,no emotion detected
1753712824,neutral,http://bit.ly/s7hQe   Translate XMind to your language.,no emotion detected
1753713879,worry,Feeling the effects of the party last night. Drank far too much. 2 chicken burgers and one lamb burger. I did dance a fair bit tho.,no emotion detected
1753726708,neutral,"Well, for java atleast  Im still working on my php solution",no emotion detected
1753727872,neutral,@tommk tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired,no emotion detected
1753728173,neutral,@theroundup I'll be sure to,no emotion detected
1753729123,empty,@arjbarker A+ for effort though  http://bit.ly/Mco5v,no emotion detected
1753742818,worry,"Just got back from AC. Why am I not freaking out of the midyr exam ? :o HAPPY MOTHER'S DAY, MUMMY",no emotion detected
1753744289,neutral,http://ping.fm/2UrGP (MPAA shows how to videorecord a TV)    via @Despil,no emotion detected
1753744753,hate,@sh1mmer ) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.&quot;back the ^$!@# up&quot;,no emotion detected
1753744974,worry,Has got to go to work with a slight hangover gd nite thou,no emotion detected
1753745160,neutral,"@jishanvn yï¿½n tï¿½m, sang n?m s? th?y ti?t m?c Tr?n tinh twitter tr? l?i Lï¿½ Thï¿½ng , Th?ch Sanh nh? lï¿½m quiz mï¿½ c??i ???c cï¿½ng chï¿½a",no emotion detected
1753756896,neutral,@courtpet hmmm no but I am member of knitterati.com.au what is ravelry offer?,no emotion detected
1753757183,happiness,@rudedoodle thankyou,no emotion detected
1753757880,happiness,@itsonlywords You're welcome!,no emotion detected
1753760131,neutral,"@marshawrites Yes, you should write an article.",no emotion detected
1753772814,worry,@twilightgossip I hope you feel better soon,no emotion detected
1753775161,relief,@simonemaynard thank you,no emotion detected
1753775567,neutral,@hmigroupllc,no emotion detected
1753788255,happiness,@hollymcombsbr somehow i cant reply to your message LOL and yes i know  Thank youuu,no emotion detected
1753788401,worry,@TheRealJayRome heya thanks for accepting the add,no emotion detected
1753789805,neutral,@LJRICH hello - as requested,no emotion detected
1753791027,worry,@originalgabriel Sure thing!,no emotion detected
1753803964,worry,@drewryanscott then u should went to vegas like u did last year  I think this was around the time u killed that animal with ur old car LOL,no emotion detected
1753804259,neutral,@maryk3lly sure i willl ....,no emotion detected
1753804396,hate,Hockey was so fukinï¿½ good  Fuck you hole! xD,no emotion detected
1753805688,neutral,@esmeeworld thanks,no emotion detected
1753805738,happiness,Always thinking about to look for a good place to appericiate everyone who supports me on every site I joined,no emotion detected
1753807001,love,@verflucht Thanks,no emotion detected
1753820231,neutral,alright @brainerdbaptist. let's do this,no emotion detected
1753820348,happiness,@Fooddesigner good luck in the pressure test! don't worry everything will be great  #masterchef,no emotion detected
1753821752,happiness,?ang cho con hamster m?p t?p th? d?c b?ng cï¿½ch: b? vï¿½o banh ch?y lï¿½ng vï¿½ng trong phï¿½ng,no emotion detected
1753822222,happiness,@solkana I want to see &quot;Too Fast to Transport in 60 seconds&quot;,no emotion detected
1753822702,surprise,"@Brandesme No this is not redirects, this is just updating posts on our website massage.dk .. next item =&gt; publish, next item =&gt; pulish",no emotion detected
1753823244,worry,"@errolbeats - no, @hamsterfurrey is buttfuck stupid. I'm just silly and forgetful",no emotion detected
1753836535,empty,@Catwoman123 Something like that,no emotion detected
1753837146,neutral,@ashleyluvsjbvfc LOL how many stalkers today?you just love getting creepy stalkers,no emotion detected
1753837782,empty,"@NukeSpoon precisely.  The more followers you have, the more important you feel  http://twitter.pbworks.com/Hashtags explains a bit more.",no emotion detected
1753838785,sadness,OOPS I meant 9412tr sorry lol,no emotion detected
1753839346,love,@Mariment @macangel @VisionaryEyes Thanks so much!,no emotion detected
1753839439,surprise,@andistancu Un mesaj de eroare: ForbiddenYou don't have permission to access /photo/3180758.jpg on this server. Am ghicit?,no emotion detected
1753853394,happiness,@Jae878 aha thanks Jae,no emotion detected
1753854867,neutral,@nomaditation  oo? u?op ?p?sdn ??d?? ss???sn s??? u?????? ???? ? 'p??? o? p??? ?no? ?u?u?n? ?q ?o?p? u? ?o ??o? ???? ?oo? o? ???? o? ?sn?,no emotion detected
1753854917,love,im an avid fan of playboy magazine and i love your magazines,no emotion detected
1753868842,happiness,"@joechacko thx! i became IBM Master Inventor in 2008. really enjoyed your blog, particularly with the vegan tag",no emotion detected
1753870555,empty,@sloanyxxx Thanks,no emotion detected
1753870560,worry,but I keep updating.,no emotion detected
1753884453,fun,@mneylon I'm doing an experiement,no emotion detected
1753885562,neutral,@Rove1974 tell pete he looks sexy with a beard.,no emotion detected
1753887073,worry,@wendy_fred6 *shivers with fear*,no emotion detected
1753887284,worry,thinking about recent job opportunities and hoping to get one! and gettng ready for church,no emotion detected
1753902379,neutral,cook ; do you wanna measure my dick? its daddy-size.,no emotion detected
1753902622,worry,It takes nearly 2 days to figure out what causes the mic problems at #euruko: Do not hold the mic at the bottom!,no emotion detected
1753904502,love,"Anyone knows a site like the Swedish site &quot;sl.se&quot; or the great useful &quot;www.tfl.gov.uk&quot;, but for Liverpool?",no emotion detected
1753918846,neutral,@lovelylisaj can you give me the link for the kimba diaries please?,no emotion detected
